id	dep	circo	inscrits	abstentions	votants	blancs	nuls	exprimes	p1_panneau	p1_sexe	p1_nom	p1_prenom	p1_nuance	p1_voix	p2_panneau	p2_sexe	p2_nom	p2_prenom	p2_nuance	p2_voix	p3_panneau	p3_sexe	p3_nom	p3_prenom	p3_nuance	p3_voix	p4_panneau	p4_sexe	p4_nom	p4_prenom	p4_nuance	p4_voix	p5_panneau	p5_sexe	p5_nom	p5_prenom	p5_nuance	p5_voix	p6_panneau	p6_sexe	p6_nom	p6_prenom	p6_nuance	p6_voix	p7_panneau	p7_sexe	p7_nom	p7_prenom	p7_nuance	p7_voix	p8_panneau	p8_sexe	p8_nom	p8_prenom	p8_nuance	p8_voix	p9_panneau	p9_sexe	p9_nom	p9_prenom	p9_nuance	p9_voix	p10_panneau	p10_sexe	p10_nom	p10_prenom	p10_nuance	p10_voix	p11_panneau	p11_sexe	p11_nom	p11_prenom	p11_nuance	p11_voix	p12_panneau	p12_sexe	p12_nom	p12_prenom	p12_nuance	p12_voix	p13_panneau	p13_sexe	p13_nom	p13_prenom	p13_nuance	p13_voix	p14_panneau	p14_sexe	p14_nom	p14_prenom	p14_nuance	p14_voix	p15_panneau	p15_sexe	p15_nom	p15_prenom	p15_nuance	p15_voix	p16_panneau	p16_sexe	p16_nom	p16_prenom	p16_nuance	p16_voix	p17_panneau	p17_sexe	p17_nom	p17_prenom	p17_nuance	p17_voix	p18_panneau	p18_sexe	p18_nom	p18_prenom	p18_nuance	p18_voix	p19_panneau	p19_sexe	p19_nom	p19_prenom	p19_nuance	p19_voix	p20_panneau	p20_sexe	p20_nom	p20_prenom	p20_nuance	p20_voix	p21_panneau	p21_sexe	p21_nom	p21_prenom	p21_nuance	p21_voix	p22_panneau	p22_sexe	p22_nom	p22_prenom	p22_nuance	p22_voix
90_02	90	02	46494	23277	23217	427	295	22495	9	M	PHEULPIN	Simon	DXG	432	1	M	CHAUCHE	Florian	NUP	5943	4	M	PETITJEAN	Baptiste	ENS	4134	7	M	ZUMKELLER	Michel	UDI	3669	2	M	VALLVERDU	Didier	DVD	2502	3	F	HANNA	Christelle	DSV	259	6	M	FELEMEZ	Marc	REC	1158	8	F	CARNICER	Sophie	RN	4307	5	M	ARCHAMBAULT	Marc	DXD	91																																																																														
91_01	91	01	73470	45358	28112	579	291	27242	2	M	CAMONIN	Jean	DXG	436	3	F	DANQUIGNY	Christine	DXG	220	8	F	AMRANI	Farida	NUP	10657	5	M	BERLINGEN	Eric	DVG	236	10	M	GARNIT	Rafik	DVG	948	6	M	DE SCORRAILLE	Antoine	ECO	411	9	M	RICOIS	Jean-François	DIV	184	12	F	BAILLEUL	Géraldine	DIV	276	4	M	ZEGHOUF	Medhy	ENS	6139	7	F	KETFI	Samira	LR	2701	11	M	SAIKALY	Joseph	REC	1044	1	M	VEGA	Thiebauld	RN	3990																																																												
91_02	91	02	91937	48101	43836	647	252	42937	8	F	PHAN HIEU	Mathilde	DXG	415	7	M	HILLAIRE	Mathieu	NUP	10588	4	M	PAROLINI	François	DVG	946	9	M	LEMAIRE	Pascal	ECO	785	3	F	SIFER	Naïma	ENS	8848	5	M	DUGOIN-CLEMENT	Jean-Philippe	UDI	6276	2	F	SY	Mama	DVD	1132	10	M	MORELLE	Antonin	DVD	1483	11	M	BIELAK	Vincent	DSV	417	1	F	BRYON	Eveline	REC	2208	6	F	DA CONCEICAO CARVALHO	Nathalie	RN	9839																																																																		
91_03	91	03	98710	49229	49481	696	250	48535	1	F	LOPÈS-VENOT	Joëlle	DXG	391	10	M	GUSTAVE	Steevy	NUP	13941	2	M	KEMOUNE	Mehdi	DVG	1225	6	M	LEMOIGNE	Gérard	ECO	809	11	M	BAURE	Paul-Henri	ECO	1978	7	M	CHARVILLAT	Jean-Paul	DIV	1121	5	M	IZARD	Alexis	ENS	12447	4	F	PERDEREAU	Isabelle	LR	5112	9	F	MOREIRA	Alice	DSV	1000	8	F	CHAA BENAHMED	Shéhérazade	REC	1899	3	M	MOUSNIER	Gilbert	RN	8612																																																																		
91_04	91	04	98705	48573	50132	750	213	49169	12	F	PLOUIN	Juliette	DXG	470	10	M	DEME	Amadou	NUP	13517	4	M	DUMONT	Dimitri	DVG	152	11	F	POLIZZO	Iliane	ECO	1330	1	M	COQUELET	Jean-Pierre	DIV	828	7	M	LOIZILLON	Martin	DIV	549	9	F	RIXAIN	Marie-Pierre	ENS	15598	5	F	SCACHE	Agathe	DVC	923	8	F	DJABALI	Miriam	DVC	266	6	M	MARTIN	Jérémy	LR	5044	2	M	LA SELVE	François	REC	2674	3	M	BOUTALEB	Alain	RN	7818																																																												
91_05	91	05	68453	29043	39410	472	121	38817	6	M	PAXION	Didier	DXG	523	7	M	VILLANI	Cédric	NUP	14830	2	M	ODILLE	Benoît	DVG	269	3	M	MIDY	Paul	ENS	11849	9	M	BOURNAT	Michel	LR	6222	4	F	POISSON	Anne-Christine	DVD	317	8	M	RONFARD-HARET	Marc	DSV	536	5	F	BARBARAT	Denise	REC	1497	1	M	DEBON	Christophe	RN	2774																																																																														
91_06	91	06	83238	41468	41770	506	207	41057	11	M	VAYSSIÈRE	Bastien	DXG	407	12	M	GUEDJ	Jérôme	NUP	15730	5	F	PIOTELAT	Elisabeth	DVG	451	7	M	ROHAULT DE FLEURY	Jules	DVG	253	13	F	BOMMELAER	Esther	ECO	689	10	M	BARONET	Pierre	DIV	127	9	F	DE MONTCHALIN	Amélie	ENS	12915	3	F	LACARRIERE	Chantal	LR	2448	4	M	SAHARI	Mokrane	DVD	1189	8	M	CHEN	Franck	DVD	307	1	F	ASKAR	Ecaterina	DSV	530	2	F	LONCHAMPT	Wendy	REC	1650	6	F	HADDAD	Lisa	RN	4361																																																						
91_07	91	07	73537	40613	32924	486	182	32256	7	M	HOQUET	Marc	DXG	324	10	F	LEJEUNE	Claire	NUP	11299	1	F	MARIE	Florie	DVG	288	9	M	VAGNEUX	Olivier	ECO	599	12	F	BOMPARD	Catherine	ECO	889	6	M	RACINE	Jacques	DIV	33	4	M	REDA	Robin	ENS	10309	3	F	DAAS	Rabia	DVC	171	5	M	DUMAINE	Julien	LR	2038	11	F	RIGOLLET	Josselyne	DSV	515	2	M	CARDOSO	Antony	REC	1254	8	F	GUIBERT	Audrey	RN	4537																																																												
91_08	91	08	75975	39955	36020	452	161	35407	7	F	DUBOULAY	Chantal	DXG	337	2	F	CHAZETTE-GUILLET	Emilie	NUP	10799	4	M	GUIGUET	Jean-Claude	DIV	228	5	M	JACOB	Daniel	DIV	759	6	M	BIDA	Mohamed	ENS	7929	3	M	DOHIN	Nicolas	LR	3551	1	M	DUPONT-AIGNAN	Nicolas	DSV	11804																																																																																										
91_09	91	09	78732	42704	36028	544	172	35312	8	M	GRISAUD	Benoit	DXG	505	9	F	BELETRECHE	Nadhera	NUP	11454	4	M	BERNARD	Antonin	ECO	835	5	M	BENAMOU	Michel	DIV	175	1	F	GUÉVENOUX	Marie	ENS	10520	6	F	HIDRI	Faten	UDI	3303	2	M	MAZURIÉ	Lionel	DSV	1164	7	M	MERRIEN	Paul-Henri	REC	1754	3	M	STEENS	Philippe	RN	5602																																																																														
91_10	91	10	61820	35380	26440	407	171	25862	6	F	LECLERC	Monique	DXG	272	12	M	LÉAUMENT	Antoine	NUP	9640	4	M	ZAOUI	Mustapha	ECO	528	7	F	REHAB	Hanna	ECO	655	9	F	CORMIER	Claudine	ECO	292	1	F	BELLON	Sandrine	DIV	118	3	F	AZZOUNI	Sabrine	REG	78	5	F	CARCASSET	Nadia	ENS	6779	2	M	DE BOISHUE	Nicolas	LR	2068	8	M	CAMUS	Stephane	DVD	490	10	F	VERA-FONTANO	Inès	REC	948	11	F	GODIER	Marie	RN	3994																																																												
92_01	92	01	65819	40666	25153	693	100	24360	3	M	QUIRANTE	Gaël	DXG	164	8	F	JAN	Corinne	DXG	119	10	F	BOUNAB	Zina	DXG	269	11	F	FAUCILLON	Elsa	NUP	13218	5	F	LE GAL	Anna	ECO	931	9	M	CHOLLET	Gary	ECO	270	2	F	DANGAS	Corinne	DIV	37	4	M	BOUMEDIENNE	Samir	DIV	400	12	F	BADIN	Marie-Ange	ENS	4913	1	M	BENTAJ	Abdelaziz	LR	1147	6	F	DÉCAILLET	Marie-Laure	REC	764	7	F	CAMARA	Mariam	RN	2128																																																												
92_02	92	02	69729	30925	38804	516	112	38176	3	F	DAGEVILLE	Marine	DXG	124	7	M	BRUNET	Antoine	DXG	86	14	M	FABRE	Michel	DXG	165	13	M	LAURENT	Hadrien	RDG	1022	6	F	PASQUINI	Francesca	NUP	10465	1	F	ISAAC	Christel	ECO	1039	10	F	DENOO	Emilia	ECO	502	12	F	BELLOUFA	Karima	DIV	236	11	F	ACHIDI	Baï-Audrey	ENS	10227	2	M	MARTIN SAINT LEON	Laurent	DVC	445	8	M	BICHARA	Digui	DVC	29	5	F	AESCHLIMANN	Marie-Do	LR	9541	4	M	PERROTEL	Sébastien	DVD	996	9	F	BERTIER	Frédérique	REC	1639	15	M	MILLOT	Philippe	RN	1660																																										
92_03	92	03	82668	37055	45613	751	68	44794	2	M	PIRON	Barthelemy	DXG	132	7	M	PARRY	Jean-Marie	DXG	209	10	F	TIJ	Sara	NUP	10348	6	M	MANRESA	Vincent	ECO	760	3	M	BELKADI	Abdel	DIV	225	5	F	BAUDRANT	Béatrice	DIV	39	1	F	TAQUILLAIN	Aurélie	ENS	14515	8	M	JUVIN	Philippe	LR	13949	9	F	GUEDJ	Anabelle	REC	2269	4	F	LAFFITE	Agnès	RN	2348																																																																								
92_04	92	04	80977	43427	37550	991	112	36447	2	M	STRUMANNE	Laurent	DXG	248	3	M	ALLAIN	Michel	DXG	165	12	F	EISENBERG	Mathilde	DXG	164	9	F	SEBAIHI	Sabrina	NUP	13122	4	F	BIGDADE	Habiba	DVG	2055	11	M	SAHRAOUI BRAHIM	Youcef	DVG	16	6	M	COMBAZ	Philippe	ECO	182	7	M	BARNY	Valéry	ECO	263	13	M	SAÏZ	Guilhem	ECO	660	1	M	SCHOENHENZ	Eric	DIV	487	14	M	AZERGUI	Nagib	DIV	351	8	F	FLORENNES	Isabelle	ENS	13472	5	F	MULLER	Florence	REC	1925	10	F	BRAVO	Mélina	RN	3337																																																
92_05	92	05	75570	37471	38099	464	342	37293	1	F	LAMBERT	Mireille	DXG	245	8	F	GACEM	Zaya	DXG	125	10	F	KHALIL	Mina	DXG	85	12	F	DRUET	Léa	NUP	10732	5	M	SHEHATA	Rezk	ECO	1098	9	M	CROSNIER LECONTE	Cyril	ECO	544	7	M	ADREF	Oussama	DIV	177	13	F	CALVEZ	Céline	ENS	12877	2	M	CHASSAT	Pierre	LR	4236	6	F	RABOTOSON	Sonia	DVD	284	11	F	MERCIER	Caroline	DVD	2663	4	M	GAROYAN	Fabrice	DSV	293	14	M	ROUSSET-LEBLOND	Alexandre	REC	1905	3	F	GEBARSKA	Agnieszka	RN	2029																																																
92_06	92	06	76259	34047	42212	569	148	41495	11	F	MARCEL	Françoise	DXG	217	7	F	BARBAUX	Julie	NUP	6420	1	M	MARCHISET	Denis Marie	ECO	911	5	M	KHADOUR	Bilèle	DIV	174	12	F	LE GRIP	Constance	ENS	14943	2	F	BASINI	Fayza	DVC	2981	6	M	TRAORE	Adama	DVC	1717	8	M	TAPIRO	Frank	DVC	860	9	M	PESSIS	Patrick	LR	5517	3	M	AGUELON	Benoit	DVD	950	4	M	KELLER	Franck	REC	3749	10	F	LE PEN	Marie-Caroline	RN	3056																																																												
92_07	92	07	87915	39119	48796	660	129	48007	7	F	ABAD	Cécile	DXG	240	4	M	RATO	Sandro	NUP	8842	3	F	BROCHOT	Anne	ECO	156	13	M	MANDEREAU	Christophe	ECO	1805	5	M	HALARY	Pascal	DIV	142	6	M	HLAVACEK	Guillaume	DIV	166	10	F	DUTHU	Charlotte	DIV	792	12	M	ATTAF	Mokhtar	DIV	193	8	M	CAZENEUVE	Pierre	ENS	20120	11	M	ELIZAGOYEN	Xabi	LR	8694	1	F	BIRTIC	Jeanne	DSV	570	2	F	DUMONT	Agnès	REC	3233	9	M	VERSINI	Christophe	RN	3054																																																						
92_08	92	08	68035	28577	39458	627	82	38749	7	M	HENIQUE	Philippe	DXG	295	2	F	LARROQUE COMOY	Annie	NUP	9398	3	F	LABBÉ	Laurence	ECO	662	10	M	CUSA	Miron	ECO	1848	1	M	SCHNEIDER	Frédéric	DIV	109	6	F	THEVENOT	Prisca	ENS	15547	8	F	RICHEZ	Cécile	LR	6073	5	M	PITTONI	Olivier Mario Michel	DSV	502	4	F	TARANNE	Chantal	REC	2233	9	F	HABIB	Sarena	RN	2082																																																																								
92_09	92	09	63445	27780	35665	488	0	35177	2	F	SAUTERAY	Elena	DXG	92	7	F	CHAUDON	Anne-Laure	DXG	120	1	F	RAPILLY FERNIOT	Pauline	NUP	6200	6	M	VIOLLEAU	Laurent	DVG	712	9	M	CHESNEAU	Léopold	ECO	554	3	F	ASMANI	Monia	DIV	62	12	M	PELLERIN	Emmanuel	ENS	10307	10	M	LOUAP	Pascal	LR	7672	5	M	DESNOS	Julien	DVD	64	11	M	DE JERPHANION	Antoine	DVD	5349	8	M	BESSIÈRES	Guillaume	REC	2538	4	F	GAUDÉ	Nathalie	RN	1507																																																												
92_10	92	10	79526	35089	44437	1320	87	43030	2	F	VIGUIÉ	Laurence	DXG	307	10	F	RONCHINI	Vanessa	DXG	172	1	F	SOUBELET	Cécile	NUP	13233	6	M	ESCALE	Alexis	ECO	871	8	M	EL BOUZAIDI	Azedine	ECO	1338	4	M	AMRANI	Samir	DIV	245	3	F	CABERAS	Edith	REG	138	7	M	ATTAL	Gabriel	ENS	20679	9	F	BESSIÈRES	Léa	REC	3055	5	M	PETIT	Hadrien	RN	2992																																																																								
92_11	92	11	70778	33502	37276	679	227	36370	2	M	CHIARELLI	Xavier	DXG	237	6	M	GEOFFRE	Philippe	DXG	244	9	M	ROLLOT	Franck	DXG	382	5	M	SAINTOUL	Aurélien	NUP	16359	10	F	BROUSSAUDIER	Dominique Chantal	ECO	880	1	M	SEHILI	Mustapha	DIV	341	4	M	PONGE	Philippe	DIV	209	7	F	ROSSI	Laurianne	ENS	13132	8	F	LÉVÊQUE	Florence	REC	1769	3	F	CHATELAIN	Juliette	RN	2817																																																																								
92_12	92	12	93383	42341	51042	737	232	50073	3	M	BERNARD	Yann	DXG	460	2	F	THOMAS	Cathy	NUP	14883	9	M	PREVEL	Guillaume	ECO	897	10	F	BAKHTI	Hayat	ECO	1524	7	M	GHALEB	Kamel	DIV	252	12	M	SAMIEZ	Florian	DIV	288	11	M	BOURLANGES	Jean-Louis	ENS	15423	8	M	VASTEL	Laurent	UDI	2969	4	M	BLOT	Benoit	LR	6558	6	F	GABEN	Céline	DSV	639	5	M	NOBLET	Florent	REC	2253	1	M	THOMAS	Marc	RN	3927																																																												
92_13	92	13	90055	38996	51059	946	42	50071	2	F	MARTIN	Agathe	DXG	306	6	M	GAUTRELET	Julien	RDG	1965	9	M	GAILLARD	Brice	NUP	13976	1	M	BENOIST	David	ECO	859	4	M	NASSIMI	Farid	DIV	221	10	M	TOYANE	Alexis	DIV	78	3	F	BREGEON	Maud	ENS	16441	7	M	LAURENT	Philippe	UDI	8259	5	M	ISNARD	Numa	LR	2445	11	M	SIMONIN	Thibault	REC	2592	8	M	YVARS	Patrick	RN	2929																																																																		
93_01	93	01	67235	41433	25802	323	181	25298	4	F	BAHLOUL	Maïa	DXG	98	8	M	AUBRY	Alain	DXG	276	15	M	COQUEREL	Eric	NUP	13608	1	F	AÏDARA DIABY	Madioula	DVG	970	2	F	ZEKRI	Fouzia	DVG	600	3	M	ABID	Mohamed-Jamil	DVG	530	7	F	DARMON	Marianne	DVG	728	10	M	HIRIGOYEN	Jérôme	ECO	368	5	F	DROMARD	Jeanne	ENS	4780	11	M	DEROCHE	Francois	DVC	236	12	F	EDE	Olga	DVC	0	6	F	ETIENNE	Etienna	UDI	23	9	M	PÉGUILLET	François	LR	616	13	F	BUSCH	Anne-Solenne	REC	636	14	F	BRAND	Marie	RN	1829																																										
93_02	93	02	55145	37065	18080	320	127	17633	5	M	BROSSARD	Jean-Christophe	DXG	151	8	F	RENAUD	Agnès	DXG	297	4	M	PEU	Stéphane	NUP	11083	2	M	SOUKOUNA	Bakary	DVG	1189	9	M	PICHARD	Aurélien	ECO	222	7	F	BROOD	Anaïs	ENS	1595	3	M	CHIKHI	Brahim	DVC	619	11	F	VÉTIL	Christelle	UDI	0	1	F	THABET	Sinaa	LR	622	10	F	BARDY	Aurélia	REC	375	6	M	COLOMAS	Luc	RN	1480																																																																		
93_03	93	03	75652	42011	33641	512	180	32949	9	F	GAUCHERAND	Maëlle	DXG	243	12	F	ENAUD	Geneviève	DXG	116	4	M	PORTES	Thomas	NUP	11223	10	M	MELKA	Albert	DVG	1001	6	F	BEN MAMI	Louise	ECO	1311	11	F	AMOUROUX	Nathalie	ECO	598	2	M	ZRIHEN	Joseph	DIV	1414	7	F	TOURE	Maëlle Massandjie	DIV	11	8	F	CHELKI	Fathia	DIV	205	3	M	ANATO	Patrice	ENS	8399	5	M	POILLOT	Harald	LR	2777	14	F	CAMPANA	Sandrine	DSV	526	13	F	BORDREUIL	Myriam	REC	1285	1	M	CRETIN-GIELLY	Denis	RN	3840																																																
93_04	93	04	65100	44142	20958	506	131	20321	2	F	LEY	Marlène	DXG	205	6	F	DESBOEUF	Sabine	DXG	82	4	F	BOUROUAHA	Soumya	NUP	7341	3	M	TAÏBI	Azzédine	DVG	4355	12	F	ATTIG	Sonia	DVG	224	5	M	SOURDILLAT	Stéphane	ECO	271	1	M	DIOUARA	Aly	DIV	1768	8	M	ECH-CHETOUANI	Zouhairr	DIV	178	9	F	RINEL	Lova	ENS	2007	11	F	GOUREAU	Marie-Claude	LR	975	10	F	PETTITT	Vanessa	REC	625	7	F	LÉVÊQUE	Colette	RN	2290																																																												
93_05	93	05	65222	41416	23806	445	180	23181	2	F	CORBANI	Corinne	DXG	94	12	M	FEGER	Rodolphe	DXG	178	6	F	GARRIDO	Raquel	NUP	8786	10	F	HORMI	Amel	DVG	515	3	M	DESBOIS	Geoffroy	ECO	276	9	M	SAULIERE	Gilles	ECO	261	13	F	ARGOUSE	Nao	DIV	83	7	F	AIROUCHE	Sonia	REG	201	8	M	AIT AKKACHE	Nabil	ENS	1854	4	M	ROUECHE	Raynald	DVC	408	11	M	LAGARDE	Jean-Christophe	UDI	7745	5	M	LIBERT	Raphaël	REC	545	1	F	LESTRADET	Nelly	RN	2235																																																						
93_06	93	06	58095	34968	23127	361	159	22607	5	M	CHAMPION	Patrick	DXG	128	7	F	ARTHAUD	Nathalie	DXG	537	4	F	ACHFAA	Soumia	RDG	327	8	M	LACHAUD	Bastien	NUP	12797	6	F	DJEBBARI	Nabila	DVG	1248	3	M	ZEROUALI	Ali	DIV	236	9	F	BOURAK	Aïcha	DIV	382	12	M	MABIALA	Aymane	DIV	217	10	F	BAZIZ	Yasmina	ENS	3419	1	F	SACKHO	Kourtoum	UDI	1172	11	F	BEUGRÉ	Noélie	REC	560	2	F	TROVA	Françoise	RN	1584																																																												
93_07	93	07	80662	43639	37023	756	173	36094	4	F	JOCHAUD	Aurélie	DXG	525	7	F	KEISER	Christel	DXG	229	1	M	CHAIR	Hamid	RDG	681	11	M	CORBIÈRE	Alexis	NUP	22718	9	F	YONIS	Choukri	DVG	1562	2	F	DEHAY	Catherine	ECO	961	8	F	MONTAGNON	Jeanne	ECO	239	3	F	BROSSIER	Marie-Laure	ENS	5773	6	F	BOUCABEILLE	Madina	UDI	799	5	F	MEHIDI	Myriam	REC	872	10	M	YAGOUBI-MOROCHO	Karim	RN	1735																																																																		
93_08	93	08	61629	34754	26875	562	78	26235	1	M	TOBEILEM	Grégory	DXG	208	10	M	FOURNIER	Jean-Christophe	DXG	161	5	F	KELOUA HACHI	Fatiha	NUP	9263	3	M	GUIRAUDOU	Hugo	DVG	830	4	F	FOURNIER	Corinne	ECO	507	11	M	CYRILLA	Eddy	ECO	745	9	F	CHARRIERE	Sylvie	ENS	5696	7	M	CARVALHINHO	Geoffrey	LR	3647	8	M	ZEIGER	Franck	DSV	342	6	M	VALENTE	Sylvio	REC	1226	2	M	JOLIVET	Sébastien	RN	3610																																																																		
93_09	93	09	73725	42391	31334	500	208	30626	11	M	BUROT	Jean-Paul	DXG	368	12	F	ODOYER	Cécile	DXG	200	2	F	TROUVÉ	Aurélie	NUP	16393	7	M	LEFEBVRE	Jean-Paul	DVG	1260	6	F	FITOUSSI	Carole	ECO	372	8	M	LANG-ROUSSEAU	Aloïs	ECO	876	9	M	BADACHE	Atmane	DIV	60	4	M	SAADA	Alexandre	ENS	6214	10	F	PETRZLJAN	Héléna	UDI	384	3	M	PIERRE	Robenson	LR	1049	5	F	GARRIGUE	Laure	REC	959	1	M	KOZELKO	Eric	RN	2491																																																												
93_10	93	10	69231	43862	25369	495	162	24712	1	F	GUY	Sylvie	DXG	265	10	M	MINARDI	Gaëtan	DXG	254	9	F	ABOMANGOLI	Nadège	NUP	9812	2	M	MALARD	Jean-Ludwig	ECO	451	5	F	HIMMI	Elhame	DIV	269	7	M	SRAI	Abdelssamad	DIV	1	8	F	BAKHTI-ALOUT	Sonia	ENS	2593	4	F	ABDELLAOUI	Leïla	DVC	1483	6	M	BOUNOUA	Mohamed	DVC	903	3	M	RAMADIER	Alain	LR	4959	11	M	LOUBOTA	Praince Germain	REC	771	12	F	CHATEAU	Pauline	RN	2951																																																												
93_11	93	11	63403	42520	20883	362	153	20368	5	F	COUFFIN-GUÉRIN	Isabelle	DXG	163	8	F	GUILLEMETTE	Micheline	DXG	109	7	F	AUTAIN	Clémentine	NUP	9400	11	F	DE CARVALHO	Virginie	DVG	3091	4	M	LEVERRIER	Jean-Pierre	ECO	304	2	M	MERETREL	François	DIV	193	9	F	OUARET	Hakima	ENS	2181	12	M	SCAGNI	Fabrice	DVC	776	3	F	AÏT MESGHAT	Lynda	UDI	236	6	M	NAUD	Emmanuel	LR	269	1	M	KHUL	Ton Tona	DVD	425	13	F	DUSAUSOY	Guillemette	REC	549	10	F	JOLY	Renée	RN	2672																																																						
93_12	93	12	65408	40651	24757	361	121	24275	2	F	CICERO	Sophie	DXG	130	8	F	AISSAOUI	Amal	DXG	228	9	M	LEGAVRE	Jérôme	NUP	7485	10	F	KLEBEK	Stéphanie	DVG	539	1	M	HOUHA	Malik	ECO	329	5	M	CESUR	Bahri	DIV	196	3	F	CISSE	Mariam	REG	931	11	M	TESTÉ	Stéphane	ENS	5793	4	M	TORO	Ludovic	UDI	3512	12	M	VOILLEMIN	Arnold	DSV	111	6	M	SALLE	Pierre, Marie	REC	1278	7	M	PERIER	Jean-François	RN	3743																																																												
94_01	94	01	85131	41659	43472	498	203	42771	5	F	PATEL	Almash	DXG	330	4	M	GUINTRAND	Thierry	NUP	11908	6	M	LAUZET	Pierre-Louis	DVG	1302	9	F	LE PARC	Françoise	DVG	0	1	M	ROBIN	Pierre	ECO	787	7	F	BOUATLAOUI	Amina	ECO	1598	11	F	TELLE	Géraldine	DIV	92	2	M	DESCROZAILLE	Frédéric	ENS	12291	10	M	ROESCH	Germain	LR	8183	3	F	BRATULESCU	Mirela	REC	2445	8	M	JOLLY	Laurent	RN	3835																																																																		
94_02	94	02	66102	39252	26850	450	186	26214	2	F	TORRES	Josefa	DXG	324	3	F	ROUSSEL	Françoise	DXG	245	10	F	LARDEUX	Coline	RDG	804	1	F	GUETTÉ	Clémence	NUP	12440	5	F	DERANSART	Elsa	DVG	0	6	F	SUIN	Céline	ECO	452	7	F	AMARA	Salika	DIV	318	12	M	BOURIACHI	Taieb	DIV	208	11	M	MBAYE	Jean François	ENS	6024	9	M	DRUART	Frédéric	LR	1713	4	F	LAVAL	Eloïse	REC	894	8	M	GHAYE	Antoine	RN	2792																																																												
94_03	94	03	74029	42748	31281	547	153	30581	3	M	POIRET	Guillaume	DXG	873	6	M	NOAILE	Lucien	DXG	277	12	M	YON	André	DXG	147	4	M	BOYARD	Louis	NUP	9655	5	M	ORKIDEZ	Blueez	DVG	7	2	M	BRY-CHEVALIER	Tom	ECO	485	10	F	MARQUES	Catherine	DIV	237	8	M	SAINT-MARTIN	Laurent	ENS	7804	11	M	GONZALES	Didier	LR	4801	7	F	HAMZAOUI	Naoual	DVD	192	9	F	BAPTISTE	Marie-Françoise	DSV	579	1	M	ABRIBAT	Jean-Baptiste	REC	1303	13	M	PRETOT	Francis	RN	4221																																																						
94_04	94	04	74044	38823	35221	479	215	34527	9	F	MOULIN	Brigitte	DXG	399	2	F	LEMAIRE	Mirabelle	NUP	10238	4	M	VICENT	Denis	DVG	6	7	F	YVOS	Isabelle	ECO	748	1	F	PETIT	Maud	ENS	10085	10	F	PERRU	Marie-Odile	DVC	249	5	F	CIUNTU	Marie-Carole	LR	5760	6	M	SCOTTO	Gerard	DSV	543	8	F	MERLIN	Véronique	REC	1820	3	M	PHILIPPET	Alain	RN	4679																																																																								
94_05	94	05	90274	46965	43309	575	143	42591	5	M	JOSLIN	François	DXG	319	7	M	CHICHE	Bruno	DXG	234	11	M	LEGER	Julien	NUP	13452	9	M	MAHAUD	Alain	DVG	6	1	M	DUBOUCHER	Frédéric	ECO	870	3	M	THENIN	Matthieu	DIV	109	6	M	HENRY	Maxime	DIV	252	10	M	LEFEVRE	Mathieu	ENS	12544	8	M	BAZIN	Paul	LR	8564	4	M	REUTHER	Guillaume	DSV	507	2	F	VEYSSIÈRE	Stéphanie	REC	2197	12	F	HUGUENIN-RICHARD	Isabelle	RN	3537																																																												
94_06	94	06	82107	37174	44933	462	172	44299	3	M	HERZOG	Alexandre	DXG	156	4	F	HUNAUT	Véronique	DXG	269	7	F	BOUHADA	May	NUP	16061	8	M	GILLET	Fabrice	DVG	8	5	F	WYPOREK	Aniela	ECO	742	11	M	CORNET	Xavier	ECO	766	15	M	RENAULT	Tony	ECO	961	12	F	BOURG	Jothi	DIV	200	1	M	MASSOT	François	REG	19	6	M	WILLARD	Benoit	REG	407	2	M	GOUFFIER-CHA	Guillaume	ENS	16126	10	M	ALONSO	Luc	DVC	590	14	F	FRIEH	Huguette	UDI	2791	13	M	TAIEB	Charles	REC	2771	9	F	CHAPUT	Catherine	RN	2432																																										
94_07	94	07	66243	35554	30689	436	158	30095	3	F	MAURY	Claire	DXG	448	2	F	KEKE	Rachel	NUP	11200	5	F	CORBIN	Pascale	ECO	690	9	M	LEMAANNI	El-Mehdi	DIV	1100	4	F	DEBBACHE	Gaëlle	REG	9	8	F	MARACINEANU	Roxana	ENS	7153	7	M	JEANBRUN	Vincent	LR	5514	1	M	NADAL	Noël	REC	1125	6	M	IANNUZZI	Ugo	RN	2856																																																																														
94_08	94	08	78513	35939	42574	362	141	42071	3	F	CHEYNS	Amandine	DXG	246	5	M	MOURLIN	Mickaël	DXG	156	1	M	PAGÈS	Erik	NUP	11847	4	F	LAMIMI	Zohra	DVG	1	6	F	HUGON	Stéphanie	DVG	799	9	F	SCOTTO	Alexandra	ECO	933	11	F	WARGON	Emmanuelle	ENS	7964	10	M	HERBILLON	Michel	LR	15767	2	M	CHALENDAR	Franck	DSV	399	7	M	BUCLIN	Olivier	REC	1719	8	F	VUILLARD	Elisabeth	RN	2240																																																																		
