dep	circo	panneau	sexe	nom	prenom	nuance_ministere	nuance_lemonde	bloc_lemonde	parti_lemonde
71	05	10	M	MARGUERITTE	Louis	ENS	LRM-Ensemble	Ensemble	La République en marche
71	05	11	F	LE THEIX	Sonia	DSV	DLF	Extrême droite	Debout la France
72	01	1	F	COLLET	Patricia	DSV	Pat.	Extrême droite	Les Patriotes
72	01	2	F	PICOULEAU	Edwige	RN	RN	Rassemblement national	Rassemblement national
72	01	3	M	CORTÉS	Yves	UDI	div. d.	Droite	divers droite
72	01	4	M	FOUÉRÉ	Stéphane	DVG	FGR	Gauche	Fédération de la gauche républicaine
72	01	5	F	DELPECH	Julie	ENS	LRM-Ensemble	Ensemble	La République en marche
72	01	6	F	DUJARDIN	Brigitte	REC	Rec.	Reconquête	Reconquête !
72	01	7	F	LABRETTE-MÉNAGER	Fabienne	LR	LR	LR-UDI	Les Républicains
72	01	8	M	BÉNAUD	Dylan	DVG	PS dis.	Gauche	dissident PS hors accord Nupes
72	01	9	F	MAILLET	Sylvie	DXG	LO	Extrême gauche	Lutte ouvrière
72	01	10	F	BONNET	Ghislaine	NUP	LFI-Nupes	Nupes	La France insoumise
72	02	1	M	LE FORESTIER	François	LR	LR	LR-UDI	Les Républicains
72	02	2	F	MONET	Alexandra	ENS	Hor.-Ensemble	Ensemble	Horizons
72	02	3	M	PICAVEZ	Vincent	DXG	ext. g.	Extrême gauche	autres extrême gauche
72	02	4	F	ZBIROU	Marylin	ECO	EAC	Divers	Ecologie au centre
72	02	5	M	JOVER	Serge	DXG	POID	Extrême gauche	Parti ouvrier indépendant démocratique
72	02	6	M	BESLIER	Olivier	REC	Rec.	Reconquête	Reconquête !
72	02	7	F	CABARET	Muriel	DVG	PS dis.	Gauche	dissident PS hors accord Nupes
72	02	8	F	KARAMANLI	Marietta	NUP	PS-Nupes	Nupes	Parti socialiste
72	02	9	M	TROCHON	Eric	DSV	DLF	Extrême droite	Debout la France
72	02	10	F	FURET	Angéline	RN	RN	Rassemblement national	Rassemblement national
72	02	11	M	HUBERT	Thomas	DXG	LO	Extrême gauche	Lutte ouvrière
72	03	1	F	LELOUP	Dominique	NUP	LFI-Nupes	Nupes	La France insoumise
72	03	2	M	POISSON	Jérôme	DSV	Pat.	Extrême droite	Les Patriotes
72	03	3	F	BRUTOUT	Maryse	DXG	LO	Extrême gauche	Lutte ouvrière
72	03	4	F	LATOUCHE	Béatrice	LR	LR	LR-UDI	Les Républicains
72	03	5	M	MARTINEAU	Eric	ENS	MoDem-Ensemble	Ensemble	Mouvement démocrate
72	03	6	F	COUDRAIN	Bernadette	REC	Rec.	Reconquête	Reconquête !
72	03	7	M	BRANCHU	Laurent	DVG	PS dis.	Gauche	dissident PS hors accord Nupes
72	03	8	M	NOËL	Henri	DIV	div.	Divers	divers inclassable
72	03	9	M	PINÇON	Bruno	RN	RN	Rassemblement national	Rassemblement national
72	04	1	M	DALIBERT	David	ECO	Anim.	Divers	Parti animaliste
72	04	2	M	LE FLOCH-IMAD	Joachim	ENS	div. c.-Ensemble	Ensemble	divers centre
72	04	3	M	FRANCO	Emmanuel	LR	LR	LR-UDI	Les Républicains
72	04	4	M	BARBET	Didier	DIV	div.	Divers	divers inclassable
72	04	5	F	TOLMONT	Sylvie	DVG	PS dis.	Gauche	dissident PS hors accord Nupes
72	04	6	F	LEBOUCHER	Elise	NUP	LFI-Nupes	Nupes	La France insoumise
72	04	7	M	NOUCHY	Thierry	DXG	LO	Extrême gauche	Lutte ouvrière
72	04	8	M	BOULAY	Stéphane	DSV	DLF	Extrême droite	Debout la France
72	04	9	M	DE MALHERBE	Raymond	RN	RN	Rassemblement national	Rassemblement national
72	04	10	M	BUARD	Sébastien	REC	Rec.	Reconquête	Reconquête !
72	05	1	M	ROBYN	Laurent	DVG	ext. g.	Extrême gauche	autres extrême gauche
72	05	2	M	LUNEL	Frédéric	DVG	PS dis.	Gauche	dissident PS hors accord Nupes
72	05	3	F	BAYLE DE JESSÉ	Cécile	DSV	DLF	Extrême droite	Debout la France
72	05	4	M	DE VILMAREST	Eric	REC	Rec.	Reconquête	Reconquête !
72	05	5	F	MANUEL	Solène	ECO	Anim.	Divers	Parti animaliste
72	05	6	F	DE VIGNERAL	Victoria	RN	RN	Rassemblement national	Rassemblement national
72	05	7	F	FOUQUET	Karine	DXG	LO	Extrême gauche	Lutte ouvrière
72	05	8	M	GADRAULT	Julien	DIV	div.	Divers	divers inclassable
72	05	9	M	KOKOLO	Rabbi	NUP	LFI-Nupes	Nupes	La France insoumise
72	05	10	M	GRELIER	Jean-Carles	ENS	div. d.-Ensemble	Ensemble	divers droite
72	05	11	M	LEROSIER	Noa	LR	LR	LR-UDI	Les Républicains
73	01	1	M	GUILHOT	Rodolphe	REG	MRS	Régionalistes	Mouvement Région Savoie
73	01	2	M	ROUSSEL	Christian	DIV	div. c.	Centre	divers centre
73	01	3	M	EXERTIER	Frédéric	ECO	écol.	Divers	divers écologistes
73	01	4	F	DERUEM	Manon	RN	RN	Rassemblement national	Rassemblement national
73	01	5	M	CHAUVEAU	Jean-Pierre	DSV	souv.	Divers	divers souverainistes
73	01	6	F	FERRARI	Marina	ENS	MoDem-Ensemble	Ensemble	Mouvement démocrate
73	01	7	M	BARDAGI	Thierry	DIV	EAC	Divers	Ecologie au centre
73	01	8	F	DUBOUCHET	Karine	LR	LR	LR-UDI	Les Républicains
73	01	9	F	GRANATA	Christel	NUP	PCF-Nupes	Nupes	Parti communiste français
73	01	10	M	CROZE	Jean-Claude	DVD	Hor.	Centre	Horizons
73	01	11	M	LAFARGUE	Pierre	DSV	Pat.	Extrême droite	Les Patriotes
73	01	12	M	CASEJUANE	Adrien	DXG	LO	Extrême gauche	Lutte ouvrière
73	01	13	F	MILLORD	Beatrix	REC	Rec.	Reconquête	Reconquête !
73	02	1	M	BERNARD	Brice	RN	RN	Rassemblement national	Rassemblement national
73	02	2	M	CHENU	Jordan	DVD	souv.	Divers	divers souverainistes
73	02	3	M	EMPEREUR	Arthur	ENS	LRM-Ensemble	Ensemble	La République en marche
73	02	4	M	MORAND	Cédric	NUP	LFI-Nupes	Nupes	La France insoumise
73	02	5	F	RAHALIA	Myriam	DXG	LO	Extrême gauche	Lutte ouvrière
73	02	6	M	TROUTOT	Philippe	DIV	LRM dis.	Centre	dissident La République en marche
73	02	7	F	WURTZ	Anne-Sophie	REC	Rec.	Reconquête	Reconquête !
73	02	8	F	BUSSY	Flora	ECO	écol.	Divers	divers écologistes
73	02	9	M	CICERI	Mathieu	DSV	DLF	Extrême droite	Debout la France
73	02	10	M	CAMUS	Bertrand	ECO	Anim.	Divers	Parti animaliste
73	02	11	M	ROLLAND	Vincent	LR	LR	LR-UDI	Les Républicains
73	03	1	M	FLORIO	Mikaël	REC	Rec.	Reconquête	Reconquête !
73	03	2	F	BONNIVARD	Emilie	LR	LR	LR-UDI	Les Républicains
73	03	3	M	TROSSET	Xavier	ENS	MoDem-Ensemble	Ensemble	Mouvement démocrate
73	03	4	M	THOMAZO	Vincent	DSV	DLF	Extrême droite	Debout la France
73	03	5	F	NOWAK	Patricia	ECO	Anim.	Divers	Parti animaliste
73	03	6	F	SOCQUET-JUGLARD	Ghislaine	ECO	EAC	Divers	Ecologie au centre
73	03	7	F	KRAWEZYNSKI	Nathalie	NUP	LFI-Nupes	Nupes	La France insoumise
73	03	8	F	TROUVÉ	Pascale	DXG	LO	Extrême gauche	Lutte ouvrière
73	03	9	F	DAUCHY	Marie	RN	RN	Rassemblement national	Rassemblement national
73	04	1	M	MIGNOLA	Patrick	ENS	MoDem-Ensemble	Ensemble	Mouvement démocrate
73	04	2	M	GAUDIN	François	LR	LR	LR-UDI	Les Républicains
73	04	3	F	DUCRUET	Marie	DXG	LO	Extrême gauche	Lutte ouvrière
73	04	4	M	MERCIER	David	DSV	souv.	Divers	divers souverainistes
73	04	5	M	GUILLAUD	Albin	DIV	div.	Divers	divers inclassable
73	04	6	F	BOUVIER	Mireille	DIV	EAC	Divers	Ecologie au centre
73	04	7	M	GARNIER	Rémi	RN	RN	Rassemblement national	Rassemblement national
73	04	8	M	GONZALEZ	Charles	REC	Rec.	Reconquête	Reconquête !
73	04	9	M	COULOMME	Jean-François	NUP	LFI-Nupes	Nupes	La France insoumise
73	04	10	F	FELFOULI	Sonia	DSV	Pat.	Extrême droite	Les Patriotes
74	01	1	F	BATA	Anne-Sophie	ECO	Anim.	Divers	Parti animaliste
74	01	2	M	BUHLER	Franck	DSV	DLF	Extrême droite	Debout la France
74	01	3	M	CHIAD	Daniel Salem	DIV	div.	Divers	divers inclassable
74	01	4	F	PATTY GOMILA	Aurélia	LR	LR	LR-UDI	Les Républicains
74	01	5	F	DUVAL	Anne-Valérie	NUP	LFI-Nupes	Nupes	La France insoumise
74	01	6	M	MATTEI	Jacques	DXG	LO	Extrême gauche	Lutte ouvrière
74	01	7	M	GIRARD-DESPROLET	William	REG	rég.-RPS	Régionalistes	régionalistes
74	01	8	M	JAMBARD	Guillaume	REC	Rec.	Reconquête	Reconquête !
74	01	9	M	JOUFFREY	Didier	RN	RN	Rassemblement national	Rassemblement national
74	01	10	F	RIOTTON	Véronique	ENS	LRM-Ensemble	Ensemble	La République en marche
74	02	1	M	COLLOMB-PATTON	Willy	REG	souv.	Divers	divers souverainistes
74	02	2	M	CORNU	Damien	DSV	souv.	Divers	divers souverainistes
74	02	3	F	NANCHE	Anaîs	RN	RN	Rassemblement national	Rassemblement national
74	02	4	F	PACORET	Catherine	UDI	UDI	LR-UDI	Union des démocrates et indépendants
74	02	5	F	BRANCALEONE	Sylvie	DSV	Pat.	Extrême droite	Les Patriotes
74	02	6	M	BOUSSA	Oujdi	DIV	div.	Divers	divers inclassable
74	02	7	M	VIGARIÉ	Jean-Paul	ECO	Anim.	Divers	Parti animaliste
74	02	8	M	YILDIRIM	Naci	DXG	LO	Extrême gauche	Lutte ouvrière
74	02	9	M	TARDY	Lionel	DVD	div. d.	Droite	divers droite
74	02	10	M	HIPPOMÈNE	San	REC	Rec.	Reconquête	Reconquête !
74	02	11	M	PERALDI	Timothée	DIV	div.	Divers	divers inclassable
74	02	12	M	ARMAND	Antoine	ENS	LRM-Ensemble	Ensemble	La République en marche
74	02	13	F	FONTANA	Loris	NUP	PCF-Nupes	Nupes	Parti communiste français
74	02	14	M	SCIABBARRASI	Pascal	ECO	EELV dis.	Gauche	dissident EELV hors accord Nupes
74	02	15	M	CURDY	Christian	ECO	écol.	Divers	divers écologistes
74	03	1	F	BOUVIER	Véronique	REG	rég.-RPS	Régionalistes	régionalistes
74	03	2	M	COHEN	Albert	DIV	Pirate	Divers	Parti Pirate
74	03	3	M	DAGHRIR	Anis	RN	RN	Rassemblement national	Rassemblement national
74	03	5	F	FERRARINI	Valérie	ENS	LRM-Ensemble	Ensemble	La République en marche
74	03	6	F	PETEX-LEVET	Christelle	LR	LR	LR-UDI	Les Républicains
74	03	7	M	JACCAZ	Joseph	ECO	Anim.	Divers	Parti animaliste
74	03	8	M	JOANNOT	Sébastien	REC	Rec.	Reconquête	Reconquête !
74	03	9	F	LEGOUHY	Jocelyne	DXG	LO	Extrême gauche	Lutte ouvrière
74	03	10	F	VANEECKELOOT-TASSA	Fabienne	NUP	LFI-Nupes	Nupes	La France insoumise
74	04	1	M	BOUVIER	Shan	ECO	écol.	Divers	divers écologistes
74	04	2	M	VIELLIARD	Antoine	ENS	MoDem-Ensemble	Ensemble	Mouvement démocrate
74	04	3	M	DJONGANDEKE	Tongomo	DIV	div.	Divers	divers inclassable
74	04	4	M	YILDIRIM	Murat	DIV	UDMF	Divers	Union des démocrates musulmans français
74	04	5	F	VERBASCO	Véronique	DSV	Pat.	Extrême droite	Les Patriotes
74	04	6	F	BÉDAGUE	Sophie	DXG	LO	Extrême gauche	Lutte ouvrière
74	04	7	F	FERRANDI	Lea	REG	rég.-RPS	Régionalistes	régionalistes
74	04	8	F	DUBY-MULLER	Virginie	LR	LR	LR-UDI	Les Républicains
74	04	9	F	LUHO	Magalie	RN	RN	Rassemblement national	Rassemblement national
74	04	10	M	VERVOORT	Valérian	NUP	LFI-Nupes	Nupes	La France insoumise
74	04	11	M	GIRAUD	Romain	DXG	POID	Extrême gauche	Parti ouvrier indépendant démocratique
74	04	12	M	BAILLY	Nicolas	REC	Rec.	Reconquête	Reconquête !
74	04	13	F	DAHMAL	Vanessa	ECO	Anim.	Divers	Parti animaliste
74	04	14	M	COHARD	Alexandre	DIV	div.	Divers	divers inclassable
74	05	1	F	DION	Sophie	LR	LR	LR-UDI	Les Républicains
74	05	2	M	DUCROT	Guillaume	DVD	LR dis.	Droite	dissident Les Républicains
74	05	3	F	VICO	Céline	REC	Rec.	Reconquête	Reconquête !
74	05	4	F	CAPELLI	Audrey	ECO	Anim.	Divers	Parti animaliste
74	05	5	F	TERRENI	Jessica	RN	RN	Rassemblement national	Rassemblement national
74	05	6	F	LEMMO GAUD	Barbara	REG	rég.-RPS	Régionalistes	régionalistes
74	05	7	M	DUVOCELLE	Quentin	ECO	écol.	Divers	divers écologistes
74	05	8	M	BOUREL	Michel	DVD	div.	Divers	divers inclassable
74	05	9	F	MARTIN-COCHER	Odile	NUP	LFI-Nupes	Nupes	La France insoumise
74	05	10	F	MESSIN	Michelle	DSV	DLF	Extrême droite	Debout la France
74	05	11	F	BALLY	Michelle	DXG	LO	Extrême gauche	Lutte ouvrière
74	05	12	F	VIOLLAND	Anne-Cécile	ENS	Hor.-Ensemble	Ensemble	Horizons
74	06	1	F	DUVILLARD	Virginie	REC	Rec.	Reconquête	Reconquête !
74	06	2	M	LAGARDE	Stéphane	ECO	EELV dis.	Gauche	dissident EELV hors accord Nupes
74	06	3	M	ROSEREN	Xavier	ENS	LRM-Ensemble	Ensemble	La République en marche
74	06	4	F	DUGERDIL	Valérie	REG	souv.	Divers	divers souverainistes
74	06	5	M	PRATS	Charles	UDI	UDI	LR-UDI	Union des démocrates et indépendants
74	06	6	M	MARTIN	Dominique	RN	RN	Rassemblement national	Rassemblement national
74	06	7	M	LOUNIS	Ahmed	NUP	LFI-Nupes	Nupes	La France insoumise
74	06	8	M	DEMEURE	Alexandre	DXG	LO	Extrême gauche	Lutte ouvrière
74	06	9	F	MÉNY	Laurence	DSV	Pat.	Extrême droite	Les Patriotes
74	06	10	F	PLUMIER	Noémie	ECO	Anim.	Divers	Parti animaliste
74	06	11	M	CHANTELOT	Xavier	LR	LR	LR-UDI	Les Républicains
74	06	12	M	SOCQUET-JUGLARD	Sylvain	ECO	écol.	Divers	divers écologistes
75	01	1	F	DELWASSE	Liliane	ECO	Anim.	Divers	Parti animaliste
75	01	2	F	CHEDHOMME	Morgane	RN	RN	Rassemblement national	Rassemblement national
75	01	3	F	BOULINIER	Laurence	DXG	LO	Extrême gauche	Lutte ouvrière
75	01	4	F	TOURTE	Dominique	DVG	PCF	Gauche	Parti communiste français
75	01	5	M	MAILLARD	Sylvain	ENS	LRM-Ensemble	Ensemble	La République en marche
75	01	6	M	BALADI	Vincent	LR	LR	LR-UDI	Les Républicains
75	01	7	F	CHAUMETTE	Manon	UDI	UDI	LR-UDI	Union des démocrates et indépendants
75	01	8	M	ATTIA	David	REC	Rec.	Reconquête	Reconquête !
75	01	9	F	FAUX	Juliane	REG	rég.	Régionalistes	régionalistes
75	01	10	F	LECUYER	Catherine	DVD	div. d.	Droite	divers droite
75	01	11	M	LUQUET	Thomas	NUP	LFI-Nupes	Nupes	La France insoumise
75	01	12	F	PARIS	Annie	DVG	FGR	Gauche	Fédération de la gauche républicaine
75	02	1	F	ROSSET	Marine	NUP	PS-Nupes	Nupes	Parti socialiste
75	02	2	M	LECOQ	Jean-Pierre	LR	LR	LR-UDI	Les Républicains
75	02	3	M	ASSAYAG	Daniel	DIV	Pirate	Divers	Parti Pirate
75	02	4	F	GILBERT	Isabelle	REC	Rec.	Reconquête	Reconquête !
75	02	5	F	DE VILLEPIN	Quitterie	DIV	div.	Divers	divers inclassable
75	02	6	F	JOLIVEAU	Charline	DXG	LO	Extrême gauche	Lutte ouvrière
75	02	7	M	FRANTZ	Adrien	DXG	POID	Extrême gauche	Parti ouvrier indépendant démocratique
75	02	8	M	ROUGÉ	André	RN	RN	Rassemblement national	Rassemblement national
75	02	9	M	LE GENDRE	Gilles	ENS	LRM-Ensemble	Ensemble	La République en marche
75	02	10	F	DREYFUSS	Karine	ECO	Anim.	Divers	Parti animaliste
75	02	11	F	MAGNE	Elise	DIV	div.	Divers	divers inclassable
75	03	1	F	EUPHRASIE	Marie-Emilie	RN	RN	Rassemblement national	Rassemblement national
75	03	2	M	BURTAIRE	Laurent	DXG	LO	Extrême gauche	Lutte ouvrière
75	03	3	M	BAFFIE	Laurent	ECO	Anim.	Divers	Parti animaliste
75	03	4	F	MICHALET	Christine	DIV	div.	Divers	divers inclassable
75	03	5	F	IKUESAN	Ayodele	DVG	div. g.	Gauche	Divers gauche
75	03	6	F	BOUGERET	Alix	LR	LR	LR-UDI	Les Républicains
75	03	7	M	GUERINI	Stanislas	ENS	LRM-Ensemble	Ensemble	La République en marche
